isbn,title,publishDate,author_id,author_name,publisher_id,publisher_name,price,pageCount,size,weight,rating,shortReviewCount,fullReviewCount,records,label
9788959322930 ,"아이스크림처럼, 레몬처럼 1",2005-12-29,784,나자혜,183,환상미디어,9000,300,33896,420,0,,,,0
9788959323326 ,마족의 알바 3,2006-04-12,755,김태형,183,환상미디어,8000,288,33896,403,0,,,,0
9788959323838 ,닌자로드 1,2006-02-18,785,선무천우,183,환상미디어,8000,288,33896,403,0,,,,0
9788959325559 ,모래성 -하,2006-06-30,781,정(情),183,환상미디어,9000,384,33896,538,0,,,,0
9788959325948 ,나이트 골렘 9,2006-07-27,783,권경목,183,환상미디어,8000,288,33896,403,8,1,,,0
9788959326082 ,아이마스터 Eye Master 5,2006-10-28,786,정다운,183,환상미디어,8000,320,33896,448,0,,,,0
9788959326129 ,열감 -상,2006-08-21,787,윤진숙,183,환상미디어,9000,382,33896,535,0,,,,0
9788959326136 ,열감 -하,2006-08-21,787,윤진숙,183,환상미디어,9000,383,33896,536,0,,,,0
9788959326242 ,너구리 사냥 1,2006-08-25,788,전현주,265,하얀새,9000,414,33896,580,0,,,,0
9788959326464 ,나이츠 사가 Knights saga 1,2006-09-13,790,설군,183,환상미디어,8000,320,33896,448,0,,,,0
9788959326709 ,내 남자 만들기 -하,2006-09-30,791,최현자,183,환상미디어,9000,383,33896,536,6,1,,,0
9788959326723 ,센티넬 Sentinel 1,2006-09-30,792,심승의,183,환상미디어,8000,320,33896,448,0,,,,0
9788959326839 ,사립루레인학원 윤리선생 1,2006-10-14,793,지미신,183,환상미디어,8000,320,24064,320,0,,,,0
9788959327294 ,센티넬 Sentinel 3,2006-12-30,792,심승의,183,환상미디어,8000,320,33896,448,0,,,,0
9788959328185 ,샤인루나 Shine Runa 1,2007-02-01,797,BS미르,183,환상미디어,8000,320,33896,448,0,,,,0
9788959328611 ,흑풍대도 2,2007-03-17,798,문경원,183,환상미디어,8000,320,24064,320,0,,,,0
9788959328963 ,L.S.M.W 3,2007-04-16,794,소울블루,183,환상미디어,8000,320,33896,448,0,,,,0
9788959329144 ,더 로드 오브 파이어 1,2007-04-30,796,이광호,183,환상미디어,8000,320,33896,448,0,,,,0
9788959329298 ,게임의 제왕 6,2007-05-19,795,김태훈,183,환상미디어,8000,320,24064,320,0,,,,0
9788959329717 ,락 온 Lock on 1,2007-06-23,800,월향,183,환상미디어,8000,320,33896,448,0,,,,0
9788959329960 ,사랑을 잃다 1,2007-06-29,791,최현자,265,하얀새,9000,384,33896,538,0,,,,0
9788959329977 ,사랑을 잃다 2,2007-06-29,791,최현자,265,하얀새,9000,383,33896,536,0,,,,0
9788959410712 ,봄의 찬가,2007-05-25,803,김동형,266,문예촌,10000,304,33896,426,0,,,,0
9788959590377 ,여우사냥 2,2006-05-30,805,박동균,267,한솜미디어(띠앗),9000,288,31080,374,0,,,,0
9788959592388 ,슈킹,2010-07-30,807,이인철,267,한솜미디어(띠앗),12000,335,33896,469,10,2,2,,0
9788959593064 ,박장군 1,2012-03-21,804,배기호,267,한솜미디어(띠앗),12000,280,33896,392,0,,,,0
9788959593484 ,꼴뚜기 혁명,2013-04-05,809,최휘남,267,한솜미디어(띠앗),12000,300,33896,460,0,,,,0
9788959593866 ,작업의 정석 베팅,2014-02-20,807,이인철,267,한솜미디어(띠앗),13000,343,33896,480,0,,,,0
9788959594962 ,괴로운 짐승,2018-09-20,810,이준혁,267,한솜미디어(띠앗),8000,159,31080,207,0,,,,0
9788959740727 ,"이 검사, 사랑해!",2006-10-26,811,남궁연숙,262,마루&마야,9000,373,33896,522,0,,,,0
9788959741236 ,난 소중해요 1,2007-06-08,716,한은성(새벽별),262,마루&마야,9000,386,33896,540,0,,,,0
9788959751990 ,12인 12색,2009-07-27,812,신재형,268,한즈미디어(한스미디어),12000,359,30800,467,8.5,,4,,0
9788959756148 ,이웃집 두 남자가 수상하다,2014-04-25,143,손선영,268,한즈미디어(한스미디어),13000,442,28000,535,7.2,4,7,,0
9788959758098 ,십자관의 살인,2015-03-30,143,손선영,268,한즈미디어(한스미디어),13000,344,28000,520,6.1,4,10,,0
9788959790142 ,그대만의 피사체 1,2006-03-15,813,김윤희,269,작은책방(해든아침),9000,320,33896,448,8,,1,,0
9788959790685 ,간도대란 2,2008-04-04,142,유호,269,작은책방(해든아침),9800,312,34425,593,0,,,,0
9788959790722 ,매직 스킨,2008-06-27,814,안,269,작은책방(해든아침),6000,201,24064,201,10,,1,,0
9788959791569 ,비상 7,2010-10-29,142,유호,269,작은책방(해든아침),9800,303,34425,576,0,,,,0
9788959791958 ,연쇄 살인범 클럽 세트 - 전2권,2010-07-30,526,김민수,269,작은책방(해든아침),20000,328,33896,459,0,,,,0
9788959863310 ,사랑이 말하기 시작할 때,2006-04-13,816,정정희,176,랜덤하우스코리아,9000,191,33896,267,6,,1,,0
9788959868988 ,주름,2006-07-18,182,박범신,176,랜덤하우스코리아,13000,478,30900,669,10,,4,,0
9788959965915 ,안개사냥,2018-11-30,817,박문구,270,경진출판,13000,296,29000,385,9.4,1,6,,0
9788959966806 ,별똥별,2019-09-30,818,박민형,270,경진출판,13000,296,31080,385,8,,4,,0
9788959967476 ,달콤한 이별,2020-09-20,818,박민형,270,경진출판,16000,376,31080,489,8.9,,7,,0
9788960171596 ,대전!(對戰),2014-01-29,154,김종일,53,황금가지,13000,486,31080,565,5.6,3,1,,0
9788960178144 ,레드,2013-12-23,537,김유철,53,황금가지,10000,279,29820,375,7.5,5,25,,0
9788960211537 ,뿔뱀,2011-04-10,820,표성흠,271,천년의시작,12000,304,33896,426,6,,2,,0
9788960236165 ,귀여운 처제,2011-06-08,826,김범영,272,에세이퍼블리싱,13000,224,33896,314,0,,,,0
9788960239296 ,강물처럼 흐르는 봄 1,2012-07-18,827,비려휘,272,에세이퍼블리싱,14000,296,33896,414,0,,,,0
9788960239302 ,강물처럼 흐르는 봄 2,2012-08-06,827,비려휘,272,에세이퍼블리싱,14000,300,33896,420,0,,,,0
9788960239500 ,강물처럼 흐르는 봄 3,2012-08-14,827,비려휘,272,에세이퍼블리싱,14000,304,33896,426,0,,,,0
9788960280663 ,날건달과 투덜이,2006-09-01,702,이세영(까매),273,두레미디어,9000,399,24064,399,0,,,,0
9788960281349 ,리플레이어 Replayer 2,2007-01-31,828,풍우,273,두레미디어,8000,337,33896,472,0,,,,0
9788960281820 ,Late Spring 레이트 스프링,2007-05-10,829,정경하,273,두레미디어,9000,371,24700,482,8,1,,,0
9788960400009 ,별순검 수사일지 검안,2006-08-25,831,여설하,274,큰방,9000,292,33896,409,8,,2,,0
9788960400160 ,한 권으로 보는 광개토태황,2007-12-15,832,노윤생,274,큰방,9500,356,33896,498,0,,,,0
9788960401037 ,하룻밤에 읽는 소녀경,2016-06-20,831,여설하,275,모든북(큰방),13000,400,31080,520,0,,,,0
9788960460188 ,나는 텐프로였다,2008-04-20,531,소재원,276,당그래,9800,350,24064,350,0,,,,0
9788960700390 ,공중 도시,2009-04-20,836,김다경,168,문학과의식사,10000,277,24064,277,0,,,,0
9788960700649 ,레퀴엠,2010-10-14,840,이향영,168,문학과의식사,10000,258,,232,0,,,,0
9788960701076 ,신 한국의 아버지,2013-11-29,815,홍상화,278,다트앤,8000,110,33896,154,0,,,,0
9788960705722 ,"붓다, 유혹하다",2014-11-24,841,강준,168,문학과의식사,12000,312,33000,406,0,,,,0
9788960706149 ,니체와 이케다,2017-03-20,842,이규성,278,다트앤,12000,250,33300,475,0,,,,0
9788960715530 ,살인 이유,2015-09-17,843,강평원,279,학고방,20000,439,34200,650,0,,,,0
9788960780583 ,대학로 좀비 습격사건,2009-01-25,844,구현,280,휴먼앤북스(Human&Books),10000,320,33896,448,7.1,3,6,,0
9788960781184 ,티무르의 칼,2011-04-09,845,채경석,280,휴먼앤북스(Human&Books),12000,364,33896,510,0,,,,0
9788960781214 ,아내 죽이기,2011-06-13,428,전은강,280,휴먼앤북스(Human&Books),11500,328,26600,426,7.3,2,4,,0
9788960786684 ,런런런,2018-09-01,851,임정연,280,휴먼앤북스(Human&Books),14000,284,30660,405,0,,,,0
9788960786875 ,싱글몰트 사나이 1,2019-01-25,67,유광수,280,휴먼앤북스(Human&Books),13000,384,30450,498,10,1,,,0
9788960786882 ,싱글몰트 사나이 2,2019-01-25,67,유광수,280,휴먼앤북스(Human&Books),12000,328,30450,430,0,,,,0
9788960787186 ,적의 연작 살인사건,2020-01-20,852,이동원,280,휴먼앤북스(Human&Books),13500,328,30450,529,9.3,3,,,0
9788960787636 ,우시아로 가는 길,2022-12-01,853,오태규,280,휴먼앤북스(Human&Books),15000,272,33896,381,0,,,,0
9788960867994 ,의순공주,2017-08-29,376,설흔,23,위즈덤하우스,13000,232,24064,392,4,,4,,0
9788960905924 ,맨해튼의 반딧불이 (경쾌한 에디션),2019-09-25,307,손보미,25,마음산책,6800,240,23680,240,8,1,2,,0
9788960907072 ,[큰글자도서] 행성어 서점,2021-11-29,318,김초엽,25,마음산책,25000,216,39765,324,0,,,,0
9788960909069 ,[큰글자도서] 웨하스 소년,2024-11-28,322,이유리,25,마음산책,26000,216,40006,324,0,,,,0
9788961221153 ,리액션 1,2008-07-23,855,금호,282,SKY미디어(스카이미디어),8000,304,24064,304,0,,,,0
9788961251808 ,도시의 한쪽,2008-08-18,857,김도숙,283,세종출판사(이길안),12000,400,33896,560,0,,,,0
9788961252294 ,무지개,2009-01-15,858,김상원,283,세종출판사(이길안),12000,350,48316,665,0,,,,0
9788961255318 ,열리는 혼,2011-10-17,860,김광수,283,세종출판사(이길안),12000,313,33896,438,0,,,,0
9788961259279 ,자전거,2015-09-15,862,김광수,283,세종출판사(이길안),14000,452,33896,633,0,,,,0
9788961380607 ,동대문 뷔페,2009-03-20,863,함계순,284,월간문학,10000,300,33896,420,0,,,,0
9788961380782 ,"딸아, 울지 마라",2009-07-25,864,정만진,284,월간문학,10000,279,33896,391,0,,,,0
9788961383974 ,K의 고개,2018-12-31,867,이병욱,284,월간문학,15000,259,34200,479,10,3,1,,0
9788961452656 ,길드 슬레이어 Guild Slayer 1,2008-01-12,872,렌벨몽,180,파피루스(디앤씨미디어),8000,310,33896,434,0,,,,0
9788961453400 ,카미르의 형해사 2,2008-03-25,873,유서현,180,파피루스(디앤씨미디어),8000,358,24064,358,0,,,,0
9788961453608 ,총희,2008-04-15,874,김유미,181,디앤씨미디어(주)(D&C미디어),9000,380,62370,342,0,,,,0
9788961454773 ,컨택트,2008-08-14,874,김유미,181,디앤씨미디어(주)(D&C미디어),9000,396,31080,515,8,,1,,0
9788961461474 ,콩나물 시루,2014-02-18,876,양명호,285,징검다리,13800,236,30450,330,0,,,,0
9788961521031 ,블랙버드 5,2007-09-12,720,다물랑,249,동아,8000,352,24700,458,0,,,,0
9788961521222 ,핏빛 세레나데 3,2007-10-01,877,필법술사,249,동아,8000,303,33896,424,0,,,,0
9788961561921 ,수연낙명 1,2008-02-19,879,강사라,231,데이즈엔터(주),9000,352,24064,352,0,,,,0
9788961590204 ,카라부란 Kara Buran 1,2007-08-16,176,이혜경,219,조은세상(북두),9000,350,33896,490,0,,,,0
9788961720458 ,떴다! 바바리맨,2007-08-31,781,정(情),265,하얀새,9000,384,33896,538,0,,,,0
9788961720762 ,블러드 스테인 Blood Stain 5,2007-09-28,799,류현우,183,환상미디어,8000,320,24064,320,0,,,,0
9788961721141 ,아스티아 ASTIYA 3,2007-11-03,882,청운,183,환상미디어,8000,320,33896,448,0,,,,0
9788961722636 ,비트 매니아 17+1 1,2008-03-11,883,손병규,183,환상미디어,8000,320,24064,320,0,,,,0
9788961723701 ,귀신전문 봉 변호사 5,2009-11-30,881,큐,183,환상미디어,8000,320,24064,320,10,,1,,0
9788961842495 ,축제는 끝나지 않았다,2011-05-30,886,장시진,286,어문학사,12000,244,31080,317,6.5,,3,,0
9788961842907 ,노자의 유언,2013-01-21,887,안성재,286,어문학사,12000,220,24320,286,9,,2,,0
9788961843539 ,조우,2014-11-07,887,안성재,286,어문학사,9000,232,31080,302,0,,,,0
9788962030136 ,빨간 구두,2008-07-25,890,아이작가,287,화남출판사,12000,398,28400,517,10,1,2,,0
9788962030280 ,리턴 투 베이스,2009-06-01,871,차인숙,287,화남출판사,10000,246,33896,344,10,,1,,0
9788962030334 ,신의 불꽃,2009-09-01,135,이상우,287,화남출판사,11000,360,30160,468,0,,,,0
9788962030822 ,일곱 번째 스무 살,2011-11-16,471,서성란,287,화남출판사,10000,275,,248,10,1,,,0
9788962081251 ,"탐라, 노을 속에 지다 1",2015-06-26,897,이성준,288,각,15000,324,33325,616,6,1,,,0
9788962460254 ,조선최초 여성 CEO 김만덕,2009-09-08,585,홍종화,289,주류성,10000,320,33896,448,10,2,1,,0
9788962531237 ,대제국 신의 나라 1,2013-01-01,901,신영진,290,연인(연인M&B),13000,296,33000,385,0,,,,0
9788962531329 ,인간병기 흙피리,2013-05-10,136,정건섭,290,연인(연인M&B),15000,407,33000,529,0,,,,0
9788963124674 ,표암 강세황,2013-05-30,215,민병삼,291,선,15000,408,30900,530,0,,,,0
9788963124780 ,"사랑, 2555α",2014-05-20,905,이소리,292,도서출판 선,15000,354,31500,460,0,,,,0
9788963191140 ,이히 리베 디히,2014-10-27,482,변소영,293,북멘토(도서출판),12000,184,28350,290,9,,6,,0
9788963193267 ,현아의 장풍,2019-10-04,726,최영희,293,북멘토(도서출판),13000,224,31175,385,9.7,1,21,,0
9788963270500 ,스터디 그룹,2009-11-30,910,주경로,294,글누림,10000,322,28000,419,0,,,,0
9788963271316 ,사하라,2011-04-20,912,유중원,294,글누림,12000,336,31080,437,0,,,,0
9788963272603 ,아라홍련,2014-09-01,913,하용준,294,글누림,12000,232,31080,302,0,,,,0
9788963274645 ,우리 동네 소통령 선거,2017-11-24,180,한만수,294,글누림,15000,384,31080,499,0,,,,0
9788963275178 ,"무진기행, 그 후",2018-06-20,914,유중원,294,글누림,15000,376,30100,489,0,,,,0
9788963391533 ,딤섬,2011-07-15,915,박경화,295,책나무,10000,256,,230,8.3,,6,,0
9788963395425 ,세훈의 기도,2017-06-28,916,송범돈,295,책나무,10000,240,29400,312,8,1,,,0
9788963397313 ,짝대기,2023-11-06,918,김동균,296,책나무출판사,15000,328,29400,426,0,,,,0
9788963654393 ,고독한 행군 1,2022-08-10,919,이계홍,297,종합출판범우,15000,302,34425,393,0,,,,0
9788963706856 ,난설헌,2011-10-10,54,최문희,46,다산책방,13000,384,25220,436,9,57,52,,0
9788963707105 ,"사랑, 두 개의 심장",2011-11-28,920,박은몽,298,다산라이프,12000,228,31160,433,0,,,,0
9788963709826 ,벙커,2013-07-01,921,추정경,299,놀(다산북스),12000,260,27945,345,8.8,4,10,,0
9788963711638 ,드림 컬렉터 1,2014-08-04,925,이혜원,27,새파란상상(파란미디어),12000,428,24700,455,6,1,1,,0
9788963712338 ,이순신의 나라 세트 - 전2권,2015-10-22,927,임영대,27,새파란상상(파란미디어),24000,991,24064,991,9.7,44,1,,0
9788963712345 ,이순신의 나라 1,2015-10-22,927,임영대,27,새파란상상(파란미디어),12000,479,24064,510,8,,2,,0
9788963719993 ,죽은 자의 꿈,2022-05-31,924,정보라,27,새파란상상(파란미디어),14500,372,24064,390,7,2,,,0
9788964493311 ,Guard,2012-03-07,946,안예은,301,좋은땅,9500,350,33896,490,0,,,,0
9788964493526 ,풍운 - 상,2012-04-16,945,박홍준,301,좋은땅,12000,238,34200,452,0,,,,0
9788964495704 ,천사의 분노,2011-05-20,944,임상현,301,좋은땅,13000,428,48316,813,0,,,,0
9788964600979 ,동백꽃,2010-09-24,416,김유정,302,생각의나무,9900,308,30870,400,0,,,,0
9788964601334 ,완전히 불완전한,2011-04-05,950,이충걸,302,생각의나무,12000,292,27800,380,9.4,7,9,,0
9788964812693 ,버드나무 4 : 범천왕편,2015-09-09,951,임성범,303,도서출판 원,13000,312,33896,437,0,,,,0
9788964890882 ,시간의 중지 2020,2011-11-10,941,문준성,304,생각나눔(기획실크),10000,256,34200,486,0,,,,0
9788964891469 ,붉은달,2012-09-04,952,김창휘,304,생각나눔(기획실크),13000,714,,643,8,,1,,0
9788964892053 ,순교자 배교자,2013-04-05,954,정산흥,304,생각나눔(기획실크),13000,416,34200,790,0,,,,0
9788964895269 ,疊夫,2015-10-26,957,오계자,304,생각나눔(기획실크),12000,280,31080,364,0,,,,0
9788964897379 ,죄인 안 무섭소?,2017-07-21,960,정유영,304,생각나눔(기획실크),12000,256,34200,486,0,,,,0
9788964898659 ,그네 타는 사람들 1,2018-07-02,11,홍성순,304,생각나눔(기획실크),12000,256,34200,486,0,,,,0
9788964898666 ,그네 타는 사람들 2,2018-07-02,11,홍성순,304,생각나눔(기획실크),12000,216,34200,410,0,,,,0
9788964950081 ,도끼봉에 해가 떴다 1,2010-12-22,962,한동국,305,BG북갤러리,10000,256,33896,358,0,,,,0
9788964950104 ,도끼봉에 해가 떴다 3,2011-01-12,962,한동국,305,BG북갤러리,10000,256,33896,358,0,,,,0
9788964950449 ,천기소설 운,2012-12-24,964,손도사,305,BG북갤러리,12000,306,33896,428,0,,,,0
9788964950807 ,폭풍우,2015-04-08,963,조정희,305,BG북갤러리,12000,303,33896,424,10,,2,,0
9788964953020 ,핍홀,2024-07-24,965,김나율,305,BG북갤러리,15000,221,34425,287,0,,,,0
9788965070054 ,[큰글자도서] 엄마의 일기 2,2011-06-15,966,김명숙,306,점자,19500,1,31080,1,0,,,,0
9788965113942 ,왕건과 일현,2022-07-20,967,권오선,307,시간의 물레,13000,340,24700,442,0,,,,0
9788965293118 ,노무사 오정연,2022-03-31,969,오주안,308,씽크스마트,13000,332,24064,332,0,,,,0
9788965330059 ,숲에 까마귀,2011-01-20,970,김성아,309,글벗,11000,310,33896,434,0,,,,0
9788965450382 ,[큰글씨책] 데린쿠유 1,2020-03-25,972,안지숙,310,산지니,25000,141,52630,268,0,,,,0
9788965451822 ,삼겹살,2012-07-30,28,정형남,310,산지니,12000,254,33896,356,0,,,,0
9788965452485 ,만남의 방식,2014-07-31,976,정인,310,산지니,13000,260,31080,338,0,,,,0
9788965453093 ,날짜변경선,2015-07-31,979,유연희,310,산지니,13000,232,31080,302,10,2,1,,0
9788965453154 ,끌,2015-09-11,489,이병순,310,산지니,13000,237,29400,322,10,1,1,,0
9788965453246 ,칼춤,2016-01-20,982,김춘복,310,산지니,15000,366,33896,512,10,1,1,,0
9788965453574 ,고래 그림 碑,2016-06-20,460,유익서,310,산지니,13800,304,31080,395,0,,,,0
9788965453772 ,쓰엉,2016-11-03,471,서성란,310,산지니,13800,288,31080,374,8,1,2,,0
9788965454731 ,[큰글씨책] 감꽃 떨어질 때 2,2018-01-30,28,정형남,310,산지니,23000,150,48059,285,0,,,,0
9788965454762 ,[큰글씨책] 레드 아일랜드 2,2018-01-30,537,김유철,310,산지니,25000,186,48059,353,0,,,,0
9788965454977 ,"[큰글씨책] 붉은 등, 닫힌 문, 출구 없음 2",2018-03-12,981,김비,310,산지니,23000,150,48316,285,0,,,,0
9788965454984 ,[큰글씨책] 편지,2018-03-12,977,정태규,310,산지니,25000,186,48316,353,0,,,,0
9788965455158 ,생각하는 사람들,2018-05-24,984,정영선,310,산지니,14800,280,31080,364,9,1,1,,0
9788965455523 ,"[큰글씨책] 거기서, 도란도란 2",2018-10-15,391,이상섭,310,산지니,23000,122,48316,232,0,,,,0
9788965455738 ,볼리비아 우표,2018-12-28,971,강이라,310,산지니,15000,256,28700,333,10,1,,,0
9788965455943 ,[큰글씨책] 유산 1,2019-04-10,634,박정선,310,산지니,25000,158,48316,300,0,,,,0
9788965456674 ,캐리어 끌기,2020-09-10,985,조화진,310,산지니,15000,240,28700,315,0,,,,0
9788965540090 ,웰컴 아벨,2010-11-15,988,이정은,311,계간문예,10000,362,33896,507,0,,,,0
9788965540694 ,통증,2013-02-18,993,박마리,311,계간문예,11000,274,33896,384,0,,,,0
9788965540717 ,묻습니다,2013-03-15,994,한상윤,311,계간문예,13000,308,33896,431,0,,,,0
9788965703068 ,유마,2016-01-03,52,백금남,29,쌤앤파커스,14000,304,33896,560,0,,,,0
9788965703563 ,바람 불면 다시 오리라,2016-08-30,52,백금남,29,쌤앤파커스,15000,436,31500,606,9.4,2,11,,0
9788965706267 ,제명 공주 1,2018-05-03,996,이상훈,28,박하,13500,340,29000,442,8,,1,,0
9788965706922 ,천황살해사건,2018-10-01,52,백금남,312,마음서재,15000,468,27000,548,9.7,1,12,,0
9788965743132 ,오늘예보,2011-06-15,999,차인표,30,해냄,11800,252,23749,353,8.8,12,68,,0
9788965743521 ,쾌자풍 3,2012-11-30,69,이우혁,30,해냄,12500,352,33896,535,8.5,2,2,,0
9788965743606 ,지옥설계도,2012-11-12,1000,이인화,30,해냄,15000,516,31820,695,6.9,7,23,,0
9788965743613 ,그래도 강물은 흐른다 세트 - 전5권,2012-11-15,1001,장충식,30,해냄,74000,348,23749,2735,0,,,,0
9788965743620 ,그래도 강물은 흐른다 1,2012-11-15,1001,장충식,30,해냄,14800,360,23749,510,0,,,,0
9788965744191 ,[세트] 정글만리 1 + 태백산맥 핸디북 세트 (전10권) - 전11권,2013-07-15,15,조정래,30,해냄,38000,365,23749,3115,8.8,7,1,,0
9788965744344 ,꽃들은 어디로 갔나,2014-02-05,13,서영은,30,해냄,13800,308,28700,475,7.8,4,21,,0
9788965744818 ,단 한 번의 사랑,2015-05-10,53,김홍신,30,해냄,13500,396,28700,500,8.8,,18,,0
9788965745556 ,탄실,2016-08-30,40,김별아,30,해냄,13800,336,31175,465,9.7,162,7,,0
9788965746263 ,매직 스피어,2017-07-10,1003,김언희,30,해냄,14000,376,30450,530,8.9,2,21,,0
9788965750680 ,사각사각이는 소리,2015-03-18,1005,김려옥,313,엠애드,12000,195,33896,273,0,,,,0
9788965751144 ,"여보, 나를 의심하지 마",2019-04-15,1006,최청,313,엠애드,15000,270,33522,351,0,,,,0
